학구ID,학교ID,학교명,학교급구분,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,데이터기준일자
Z000210193,B000009846,봉평중학교,중학교,7801000,강원특별자치도교육청,7912000,강원특별자치도평창교육지원청,2025-09-22
Z000200838,B000010426,목포옥암중학교,중학교,8490000,전라남도교육청,8501000,전라남도목포교육지원청,2025-09-22
Z000200120,B000008943,금당중학교,중학교,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2025-09-22
Z000200601,B000010023,천안가온중학교,중학교,8140000,충청남도교육청,8151000,충청남도천안교육지원청,2025-09-22
Z000200088,B000023768,서동중학교,중학교,7240000,대구광역시교육청,7281000,대구광역시달성교육지원청,2025-09-22
Z000200719,B000010210,석문중학교,중학교,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2025-09-22
Z000210433,B000024611,순천금당중학교,중학교,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2025-09-22
Z000200003,B000008100,동원중학교,중학교,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2025-09-22
Z000200050,B000008503,부산개성중학교,중학교,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2025-09-22
Z000200187,B000009165,산남중학교,중학교,7530000,경기도교육청,7541000,경기도수원교육지원청,2025-09-22
Z000201371,B000011279,중문중학교,중학교,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2025-09-22
Z000210366,B000011279,중문중학교,중학교,9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2025-09-22
Z000200725,B000010236,전주중앙중학교,중학교,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2025-09-22
Z000201254,B000011111,세종중학교,중학교,9010000,경상남도교육청,9101000,경상남도밀양교육지원청,2025-09-22
Z000200218,B000009299,원곡중학교,중학교,7530000,경기도교육청,7611000,경기도안산교육지원청,2025-09-22
Z000200005,B000008117,진관중학교,중학교,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2025-09-22
Z000200156,B000009032,대전괴정중학교,중학교,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2025-09-22
Z000210274,B000009032,대전괴정중학교,중학교,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2025-09-22
Z000210275,B000009032,대전괴정중학교,중학교,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2025-09-22
Z000200070,B000008662,동도중학교,중학교,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2025-09-22
Z000201366,B000011275,서귀포여자중학교,중학교,9290000,제주특별자치도교육청,9299000,제주특별자치도서귀포시교육지원청,2025-09-22
Z000200817,B000010399,공음중학교,중학교,8321000,전북특별자치도교육청,8452000,전북특별자치도고창교육지원청,2025-09-22
Z000200725,B000010227,전주아중중학교,중학교,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2025-09-22
Z000201350,B000011262,신엄중학교,중학교,9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2025-09-22
Z000210224,B000011262,신엄중학교,중학교,9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2025-09-22
Z000200642,B000010095,서령중학교,중학교,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2025-09-22
Z000200913,B000010555,득량중학교,중학교,8490000,전라남도교육청,8601000,전라남도보성교육지원청,2025-09-22
Z000200808,B000010380,청웅중학교,중학교,8321000,전북특별자치도교육청,8432000,전북특별자치도임실교육지원청,2025-09-22
Z000200029,B000022766,마곡중학교,중학교,7010000,서울특별시교육청,7081300,서울특별시강서양천교육지원청,2025-09-22
Z000200173,B000009109,문수중학교,중학교,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2025-09-22
Z000200034,B000008376,진선여자중학교,중학교,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2025-09-22
Z000210157,B000010054,이인중학교,중학교,8140000,충청남도교육청,8161000,충청남도공주교육지원청,2025-09-22
Z000200612,B000010054,이인중학교,중학교,8140000,충청남도교육청,8161000,충청남도공주교육지원청,2025-09-22
Z000200115,B000008893,광주충장중학교,중학교,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2025-09-22
Z000200096,B000025683,인천하늘중학교,중학교,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2025-09-22
Z000201439,B000009234,중원중학교,중학교,7530000,경기도교육청,7581000,경기도부천교육지원청,2025-09-22
Z000210335,B000009234,중원중학교,중학교,7530000,경기도교육청,7581000,경기도부천교육지원청,2025-09-22
Z000201385,B000023866,지사중학교,중학교,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2025-09-22
Z000200057,B000008585,대천리중학교,중학교,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2025-09-22
Z000200015,B000008214,노일중학교,중학교,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2025-09-22
Z000200034,B000008359,구룡중학교,중학교,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2025-09-22
Z000200771,B000026957,삼례중학교,중학교,8321000,전북특별자치도교육청,8392000,전북특별자치도완주교육지원청,2025-09-22
Z000210374,B000026222,조남중학교,중학교,7530000,경기도교육청,7781000,경기도시흥교육지원청,2025-09-22
Z000200014,B000008193,신방학중학교,중학교,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2025-09-22
Z000200812,B000010387,새솔중학교,중학교,8321000,전북특별자치도교육청,8442000,전북특별자치도순창교육지원청,2025-09-22
Z000200198,B000023807,대원중학교,중학교,7530000,경기도교육청,7551000,경기도성남교육지원청,2025-09-22
Z000210400,B000023807,대원중학교,중학교,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2025-09-22
Z000210436,B000023807,대원중학교,중학교,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2025-09-22
Z000200617,B000010063,한내여자중학교,중학교,8140000,충청남도교육청,8171000,충청남도보령교육지원청,2025-09-22
Z000200715,B000010206,고대중학교,중학교,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2025-09-22
Z000200025,B000008273,풍성중학교,중학교,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2025-09-22
Z000200069,B000023791,경북대학교사범대학부설중학교,중학교,7240000,대구광역시교육청,7251000,대구광역시동부교육지원청,2025-09-22
Z000200606,B000010060,경천중학교,중학교,8140000,충청남도교육청,8161000,충청남도공주교육지원청,2025-09-22
Z000200001,B000008090,성일중학교,중학교,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2025-09-22
Z000200316,B000009665,한가람중학교,중학교,7530000,경기도교육청,7681000,경기도파주교육지원청,2025-09-22
Z000210226,B000009665,한가람중학교,중학교,7530000,경기도교육청,7681000,경기도파주교육지원청,2025-09-22
Z000210247,B000009665,한가람중학교,중학교,7530000,경기도교육청,7681000,경기도파주교육지원청,2025-09-22
Z000200787,B000010355,진안여자중학교,중학교,8321000,전북특별자치도교육청,8402000,전북특별자치도진안교육지원청,2025-09-22
Z000200004,B000008102,중화중학교,중학교,7010000,서울특별시교육청,7021000,서울특별시동부교육지원청,2025-09-22
Z000200682,B000010154,한산중학교,중학교,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2025-09-22
Z000200196,B000009215,이매중학교,중학교,7530000,경기도교육청,7551000,경기도성남교육지원청,2025-09-22
Z000210370,B000009215,이매중학교,중학교,7530000,경기도교육청,7692000,경기도광주하남교육지원청,2025-09-22
Z000200211,B000009695,조양중학교,중학교,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2025-09-22
Z000210434,B000009695,조양중학교,중학교,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2025-09-22
Z000210412,B000009695,조양중학교,중학교,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2025-09-22
Z000210410,B000009695,조양중학교,중학교,7530000,경기도교육청,7602000,경기도동두천양주교육지원청,2025-09-22
Z000201249,B000026361,진영장등중학교,중학교,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2025-09-22
Z000210331,B000026361,진영장등중학교,중학교,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2025-09-22
Z000210334,B000026361,진영장등중학교,중학교,9010000,경상남도교육청,9091000,경상남도김해교육지원청,2025-09-22
Z000200425,B000009747,평원중학교,중학교,7801000,강원특별자치도교육청,7822000,강원특별자치도원주교육지원청,2025-09-22
Z000200608,B000010059,반포중학교,중학교,8140000,충청남도교육청,8161000,충청남도공주교육지원청,2025-09-22
Z000210229,B000010059,반포중학교,중학교,8140000,충청남도교육청,8161000,충청남도공주교육지원청,2025-09-22
Z000200117,B000008917,일신중학교,중학교,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2025-09-22
Z000200019,B000008233,동성중학교,중학교,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2025-09-22
Z000201240,B000011065,한산중학교,중학교,9010000,경상남도교육청,9071000,경상남도통영교육지원청,2025-09-22
Z000200838,B000010431,목포정명여자중학교,중학교,8490000,전라남도교육청,8501000,전라남도목포교육지원청,2025-09-22
Z000200725,B000010235,전주온고을중학교,중학교,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2025-09-22
Z000200611,B000010052,유구중학교,중학교,8140000,충청남도교육청,8161000,충청남도공주교육지원청,2025-09-22
Z000200414,B000009735,강서중학교,중학교,7801000,강원특별자치도교육청,7812000,강원특별자치도춘천교육지원청,2025-09-22
Z000200452,B000009801,임원중학교,중학교,7801000,강원특별자치도교육청,7872000,강원특별자치도삼척교육지원청,2025-09-22
Z000200743,B000010285,웅포중학교,중학교,8321000,전북특별자치도교육청,8352000,전북특별자치도익산교육지원청,2025-09-22
Z000200650,B000010112,복수중학교,중학교,8140000,충청남도교육청,8201000,충청남도금산교육지원청,2025-09-22
Z000200168,B000009068,울산제일중학교,중학교,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2025-09-22
Z000210255,B000009269,귀인중학교,중학교,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2025-09-22
Z000200202,B000009269,귀인중학교,중학교,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2025-09-22
Z000210272,B000009269,귀인중학교,중학교,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2025-09-22
Z000201349,B000011267,세화중학교,중학교,9290000,제주특별자치도교육청,9296000,제주특별자치도제주시교육지원청,2025-09-22
Z000200022,B000023966,환일중학교,중학교,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2025-09-22
Z000200144,B000009049,대전외삼중학교,중학교,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2025-09-22
